Token,SHAP Importance,Importance Ratio,Cumulative Importance
 debate,0.011128671863572854,0.0004513981706919283,0.7797971084837563
 ¨,0.011128111768306958,0.0004513754522596178,0.7802484839360159
 E,0.011121728807461985,0.00045111654833250586,0.7806996004843484
pod,0.011101707417379926,0.0004503044461366155,0.781149904930485
mica,0.011098393984138966,0.000450170047555903,0.7816000749780408
idad,0.01107328478511591,0.00044915157503326114,0.7820492265530741
 suelen,0.011046768352389335,0.0004480760226786957,0.7824973025757528
zados,0.011014438877977869,0.0004467646833034612,0.7829440672590563
 historia,0.011005702894181013,0.0004464103366973758,0.7833904775957536
 gente,0.010968848829486774,0.00044491547211789306,0.7838353930678715
vili,0.010879740180612048,0.00044130107126323734,0.7842766941391348
 generali,0.010835337452590466,0.00043950001984862237,0.7847161941589834
 os,0.010827852341418084,0.00043919641079876815,0.7851553905697822
 algún,0.010817931395011967,0.0004387940000606178,0.7855941845698429
aji,0.010803146287798882,0.00043819429055068815,0.7860323788603936
fier,0.01078849658370018,0.00043760007322517084,0.7864699789336187
 zi,0.01076497967975835,0.00043664618694387727,0.7869066251205625
 ga,0.010707049408838862,0.0004342964350021079,0.7873409215555647
ly,0.010700871236622334,0.0004340458376558164,0.7877749673932205
 jo,0.010684089424709478,0.000433365138351243,0.7882083325315717
 autónoma,0.01066823173314333,0.00043272192296560597,0.7886410544545374
curi,0.010654510858540352,0.00043216538057025053,0.7890732198351076
 una,0.010645218034083338,0.0004317884475442901,0.7895050082826519
ió,0.010611064785058683,0.00043040313271769533,0.7899354114153696
ctivo,0.010598306982921293,0.00042988565420656074,0.7903652970695761
 mere,0.010541470721364021,0.00042758027717591085,0.7907928773467521
na,0.010510329138635406,0.00042631712074103013,0.7912191944674931
 L,0.010434485499210881,0.0004232407716030066,0.7916424352390962
 referencia,0.01036274079165921,0.0004203306822282216,0.7920627659213244
 salud,0.010270580975338816,0.0004165925207469311,0.7924793584420713
 problema,0.010214956667598175,0.00041433630265838117,0.7928936947447297
 tre,0.010173896068914069,0.0004126708137877649,0.7933063655585175
 éstos,0.010165582091680595,0.0004123335844974801,0.793718699143015
 resp,0.010119424369703565,0.00041046134749389497,0.7941291604905089
mos,0.010113781814800755,0.00041023247571185474,0.7945393929662207
 mejor,0.010044295610791761,0.0004074139951453951,0.7949468069613661
ener,0.010013965889811516,0.00040618376922662284,0.7953529907305927
 hacer,0.009959326594385105,0.0004039675049404855,0.7957569582355333
olici,0.009938531683063974,0.00040312402738582916,0.7961600822629191
 pie,0.009888594072046024,0.0004010984715478488,0.796561180734467
riana,0.00984599906951189,0.0003993707446043074,0.7969605514790713
 em,0.009828985744731086,0.0003986806547375569,0.7973592321338089
 MG,0.009773920423218183,0.0003964471100968124,0.7977556792439057
ota,0.009769631995974729,0.00039627316407373154,0.7981519524079794
 Tú,0.009766141884028912,0.00039613159909929744,0.7985480840070788
 vo,0.009765821772937973,0.00039611861484002204,0.7989442026219188
 enero,0.009713720782763429,0.0003940053086032725,0.799338207930522
 el,0.009520679633932974,0.0003861752258657661,0.7997243831563878
 asesinato,0.0095129219815135,0.0003858605620717443,0.8001102437184596
 violent,0.009486681245493166,0.0003847961924522248,0.8004950399109119
cano,0.00944920697842132,0.0003832761713920638,0.800878316082304
 antiguo,0.009444615648438534,0.00038308993911019947,0.8012614060214142
yas,0.009352240972638799,0.00037934306255696506,0.8016407490839711
 Iglesias,0.009320057462900877,0.0003780376437612419,0.8020187867277323
 adolescente,0.00931008018216946,0.0003776329480054632,0.8023964196757377
 ed,0.009252925931165615,0.0003753146727731014,0.8027717343485108
 derechos,0.009250184012736234,0.0003752034558212151,0.803146937804332
 esta,0.009218763140020797,0.0003739289709016159,0.8035208667752336
es,0.009216839969848246,0.000373850963794527,0.8038947177390281
ma,0.00914161431691831,0.00037079968125713555,0.8042655174202852
TO,0.00912350755450981,0.00037006523966980623,0.8046355826599549
 Cuando,0.00911654345691204,0.0003697827638312973,0.8050053654237862
ti,0.009092683291946275,0.00036881495428942295,0.8053741803780756
 ellos,0.008997338381933345,0.000364947599901385,0.805739127977977
 ser,0.008933947684121115,0.00036237636360453735,0.8061015043415816
tto,0.008874388877302408,0.00035996055543118655,0.8064614648970128
nud,0.008817904283095038,0.000357669442636232,0.806819134339649
fa,0.008808905012393124,0.00035730441665809146,0.8071764387563071
 Ha,0.008764108456671239,0.00035548739091107964,0.8075319261472181
 Cultura,0.008747398542861145,0.000354809607917856,0.807886735755136
 0,0.008739128182003019,0.0003544741477831619,0.8082412099029191
Q,0.008712465403568407,0.00035339265939366744,0.8085946025623129
 Que,0.008699216980133507,0.00035285528043449074,0.8089474578427474
 mol,0.008673619478940964,0.0003518170015316488,0.809299274844279
UP,0.00866719162357705,0.00035155627660523236,0.8096508311208842
nia,0.008639543330193393,0.0003504348140255881,0.8100012659349098
 actitud,0.008610827582223075,0.00034927005364243034,0.8103505359885522
éis,0.008540147061770162,0.0003464031295362005,0.8106969391180884
 ha,0.008449312210792585,0.00034271871093989305,0.8110396578290283
cán,0.008449289032764602,0.0003427177707990065,0.8113823755998273
 legal,0.008430407848209143,0.0003419519173105297,0.8117243275171379
 apo,0.008425379043505545,0.00034174794029765706,0.8120660754574355
 hag,0.008422889302818651,0.0003416469521109859,0.8124077224095465
ento,0.008397150155029853,0.0003406029277773128,0.8127483253373238
 li,0.008378509986222868,0.0003398468503042764,0.8130881721876281
etros,0.008323667099743727,0.0003376223280130601,0.8134257945156411
ico,0.008285630711664757,0.00033607950635302215,0.8137618740219942
dé,0.008272039238363504,0.00033552821269818126,0.8140974022346924
tero,0.008250072613041233,0.0003346372083979103,0.8144320394430903
RS,0.008202087134122849,0.0003326908344128496,0.8147647302775032
 pek,0.008189801864015559,0.00033219252261779716,0.815096922800121
w,0.008181993139996416,0.00033187578727139725,0.8154287985873925
 afecta,0.008099761791527271,0.0003285403416110752,0.8157573389290036
cos,0.008067675167694688,0.00032723885267517465,0.8160845777816788
 del,0.0080225004360115,0.0003254064874573594,0.8164099842691361
xo,0.007987225014302466,0.0003239756553666078,0.8167339599245027
ra,0.007980163813927462,0.0003236892408715773,0.8170576491653743
 De,0.007972219832989678,0.00032336701927071715,0.817381016184645
 escribe,0.007968148682266474,0.00032320188635893813,0.8177042180710039
 per,0.007958590575936127,0.0003228141930415603,0.8180270322640455
 inclusiv,0.007949598457309462,0.0003224494571639568,0.8183494817212095
 tele,0.007937159988972726,0.00032194493138385985,0.8186714266525933
venta,0.00793260553230842,0.00032176019474754186,0.8189931868473408
ID,0.007917126197190512,0.0003211323261535704,0.8193143191734944
 toda,0.00789741997141391,0.00032033300756678407,0.8196346521810611
 b,0.007877350771533592,0.0003195189661228199,0.8199541711471839
nan,0.007862112529221036,0.000318900876669849,0.8202730720238538
no,0.007851762128672723,0.0003184810465292255,0.820591553070383
 partido,0.007838517072654906,0.00031794380415830744,0.8209094968745413
 bin,0.007813826120965194,0.0003169422964705966,0.8212264391710119
 normal,0.007804203912559332,0.0003165520030622125,0.8215429911740741
 también,0.007795068995273184,0.0003161814750241016,0.8218591726490982
cía,0.007779695792123675,0.00031555791132625567,0.8221747305604244
 A7,0.0077594535594636745,0.0003147368513735983,0.8224894674117981
 camp,0.007736779161773268,0.000313817138602437,0.8228032845504005
 les,0.007730119316173866,0.0003135470037509908,0.8231168315541515
gar,0.007706412812694907,0.00031258542698468035,0.8234294169811361
dió,0.007678947993554175,0.0003114714064375303,0.8237408883875736
han,0.007676008623093367,0.00031135218048988257,0.8240522405680635
lla,0.007646452137052228,0.0003101533183170547,0.8243623938863806
ual,0.007621289399275061,0.0003091326741699851,0.8246715265605505
 era,0.007596000372752469,0.0003081069075330656,0.8249796334680836
 quit,0.007566844268391529,0.0003069242855333901,0.8252865577536169
etan,0.0075644377437937595,0.00030682667273516267,0.8255933844263521
 volante,0.007555857300758362,0.00030647863513127006,0.8258998630614833
 padre,0.007544395216341087,0.00030601371317097665,0.8262058767746543
 marcha,0.0075065479148179294,0.00030447856118854643,0.8265103553358428
hot,0.007469761443578384,0.00030298643831644563,0.8268133417741593
 oportunidades,0.00746495951898396,0.00030279166395304484,0.8271161334381124
sg,0.007443402893841267,0.00030191728996889006,0.8274180507280813
 menos,0.007410593949222381,0.00030058650245310623,0.8277186372305344
 quedar,0.007410087332957321,0.00030056595322152724,0.8280192031837559
agi,0.007392576378252771,0.0002998556786247376,0.8283190588623807
 espera,0.0073637827299535275,0.00029868775846955995,0.8286177466208502
 pelea,0.00735409720800817,0.0002982948969545537,0.8289160415178047
 taller,0.007345132280274161,0.0002979312639865656,0.8292139727817913
 sabe,0.007311098808294725,0.00029655080752400255,0.8295105235893153
W,0.00730925268518727,0.00029647592557907745,0.8298069995148944
 normalmente,0.0072938682999284495,0.0002958519083155455,0.8301028514232099
 proteger,0.007285476529172489,0.0002955115235854947,0.8303983629467955
 después,0.007233902868918246,0.00029341960676199173,0.8306917825535575
ches,0.0072100388426934526,0.00029245164060077565,0.8309842341941582
pin,0.007204548696116094,0.00029222895076390826,0.8312764631449221
 va,0.007203687386489661,0.0002921940145563771,0.8315686571594785
 Ya,0.007196092165169157,0.00029188593924855017,0.831860543098727
 tentativa,0.007139727691164575,0.00028959969873669153,0.8321501427974637
xu,0.007128039849109001,0.0002891256196562856,0.83243926841712
q,0.00711707737963394,0.0002886809629418122,0.8327279493800618
 quienes,0.007116739904241902,0.00028866727435646376,0.8330166166544183
co,0.007099901212357162,0.0002879842679018933,0.8333046009223202
 Q,0.007088497419664192,0.0002875217103547159,0.8335921226326749
 T,0.007064611351498056,0.00028655285013425155,0.8338786754828091
 Los,0.007059204385829152,0.0002863335342588391,0.834165009017068
lom,0.007052783155813813,0.00028607307806801513,0.8344510820951361
 Pamela,0.007038150851925214,0.0002854795665251021,0.8347365616616612
 vert,0.007038150851925214,0.0002854795665251021,0.8350220412281864
iz,0.007038150851925214,0.0002854795665251021,0.8353075207947115
 abandonar,0.006991622893930604,0.000283592312108558,0.83559111310682
 q,0.006955138329347528,0.00028211243509239766,0.8358732255419123
apan,0.0069231316447257996,0.000280814188629093,0.8361540397305415
osa,0.006915664100753409,0.0002805112921352416,0.8364345510226767
u,0.006893806557683744,0.0002796247123997242,0.8367141757350764
zan,0.006882289087488538,0.00027915754389652367,0.836993333278973
 s,0.006876048463642662,0.0002789044134041757,0.8372722376923771
 caer,0.006866215573002895,0.00027850557436014453,0.8375507432667373
ole,0.006846629362553358,0.00027771112380251347,0.8378284543905398
 barat,0.006799654750567343,0.00027580575232787616,0.8381042601428677
cios,0.006788130989298225,0.00027533832864784144,0.8383795984715154
ep,0.006784175885168267,0.00027517790278651263,0.838654776374302
ario,0.006768568729360898,0.00027454484956439273,0.8389293212238663
 trabajar,0.006760857234309827,0.000274232057993033,0.8392035532818594
 ac,0.00675210581316089,0.0002738770852212582,0.8394774303670807
os,0.00672938097541124,0.0002729553265140903,0.8397503856935947
ciones,0.00669464507660233,0.0002715463784049268,0.8400219320719996
 pensar,0.006687937946201711,0.0002712743256001944,0.8402932063975997
 !,0.006687479364384663,0.00027125572472887156,0.8405644621223286
 Disc,0.0066868518479168415,0.0002712302715760492,0.8408356923939047
SR,0.006679811577002207,0.0002709447060161153,0.8411066370999207
 ja,0.006671057056753372,0.00027058960753949073,0.8413772267074602
 Marie,0.006655226927250624,0.00026994751011879614,0.841647174217579
 Mira,0.006644917403658231,0.0002695293380181752,0.8419167035555971
tantes,0.006639036598304907,0.00026929080238596067,0.842185994357983
da,0.006637146061035162,0.00026921411892582724,0.8424552084769088
 Es,0.006622034302928778,0.0002686011598909321,0.8427238096367997
 Con,0.006614312995225191,0.00026828797030142165,0.8429920976071011
conoce,0.006593665228027738,0.0002674504611668131,0.843259548068268
iendo,0.006588874749839306,0.00026725615108942857,0.8435268042193574
 大,0.006585428790034105,0.00026711637700215077,0.8437939205963596
 佬,0.006585428790034105,0.00026711637700215077,0.8440610369733618
al,0.006583673996042716,0.0002670451995240685,0.8443280821728858
 SE,0.006567863539593028,0.00026640390007641793,0.8445944860729622
fu,0.006558497808873654,0.0002660240098464115,0.8448605100828086
 maestro,0.006531584813880424,0.0002649323722407103,0.8451254424550493
 usar,0.00651772936213423,0.00026437037116376107,0.8453898128262131
 razón,0.0065152940806001425,0.0002642715919344799,0.8456540844181475
des,0.006492358942826589,0.00026334130309476337,0.8459174257212423
 como,0.006490712163375751,0.00026327450687318776,0.8461807002281154
odi,0.006475319558133682,0.00026265015619292406,0.8464433503843084
 cristiana,0.006470098408313575,0.0002624383773295883,0.846705788761638
 can,0.006468906810152389,0.00026239004404806526,0.8469681788056861
tal,0.00645897335683306,0.0002619871260078923,0.847230165931694
 MA,0.006443911719889868,0.0002613761999740286,0.847491542131668
 Milo,0.006431415202732412,0.00026086931963340503,0.8477524114513014
 Mill,0.0064290686346152245,0.0002607741387736863,0.8480131855900751
 necesario,0.006426025823586517,0.00026065071709777045,0.8482738363071729
 8,0.006424591162850937,0.0002605925247780091,0.848534428831951
 meter,0.006419808603823185,0.00026039853591547287,0.8487948273678664
tende,0.006417775413755215,0.00026031606621121687,0.8490551434340776
 val,0.006410204440862846,0.0002600089744615572,0.8493151524085392
 quien,0.006409480633214115,0.0002599796155719632,0.8495751320241112
 eliminar,0.006392259895801544,0.0002592811126902811,0.8498344131368014
 go,0.0063615174808849895,0.0002580341471919624,0.8500924472839934
ec,0.006344125016282002,0.00025732867875854484,0.8503497759627519
nologia,0.006344125016282002,0.00025732867875854484,0.8506071046415103
 Pat,0.006339174384872118,0.0002571278725896159,0.8508642325140999
bio,0.0063368151895701885,0.0002570321795494534,0.8511212646936493
ng,0.006330502335913479,0.00025677611929110294,0.8513780408129404
 empat,0.006313649438587683,0.00025609253663928404,0.8516341333495797
 museo,0.006302577443420887,0.0002556434373733994,0.8518897767869531
 ojo,0.006301757646724582,0.00025561018500208426,0.8521453869719552
 menciona,0.0062868744438595095,0.00025500649656291655,0.8524003934685181
mo,0.006285673627434545,0.00025495778937267757,0.8526553512578908
 funcionarios,0.006276573657112963,0.0002545886788438679,0.8529099399367347
 positivo,0.006261637558539709,0.00025398284486332707,0.853163922781598
 actrice,0.006260592956095934,0.0002539404739822371,0.8534178632555802
nada,0.006251275646943777,0.0002535625478147111,0.853671425803395
aya,0.006244969003918496,0.0002533067394703086,0.8539247325428653
api,0.006234460432703297,0.0002528804936539814,0.8541776130365193
 la,0.006230842424976646,0.0002527337410055629,0.8544303467775248
 queda,0.006227480689056844,0.00025259738318468805,0.8546829441607096
 content,0.006224070050680608,0.0002524590417956348,0.8549354032025052
lgar,0.006217507800708215,0.00025219286559154905,0.8551875960680967
bé,0.006211462890773657,0.000251947673593806,0.8554395437416905
 ingen,0.0062084149657970385,0.00025182404448732153,0.8556913677861778
S,0.006173837119113582,0.0002504215072456163,0.8559417892934235
 Piedra,0.006170825611445166,0.00025029935528811295,0.8561920886487115
bue,0.006170825611445166,0.00025029935528811295,0.8564423880039996
 mí,0.006167558570658522,0.00025016683846555357,0.8566925548424652
 seas,0.006133799790404737,0.0002487975239742862,0.8569413523664395
miento,0.00613140772200293,0.00024870049754435974,0.8571900528639839
aste,0.006129457007931626,0.00024862137320911794,0.857438674237193
 haya,0.006107427296228707,0.0002477278100161804,0.8576864020472091
vid,0.006100028830890854,0.00024742771547117307,0.8579338297626803
cha,0.006076541468081795,0.0002464750274292972,0.8581803047901095
 físico,0.006076484437209445,0.0002464727141585163,0.8584267775042681
uita,0.006076093727835651,0.0002464568663108338,0.858673234370579
 millón,0.006060492247343063,0.0002458240432892932,0.8589190584138683
 características,0.006052608611505656,0.00024550426939003254,0.8591645626832584
 alguien,0.006040735447144142,0.0002450226733165015,0.8594095853565749
 9,0.006036495682926906,0.00024485070114989554,0.8596544360577247
noma,0.0060346101721127825,0.0002447742215714922,0.8598992102792963
 子,0.00602012750847886,0.00024418677969601573,0.8601433970589923
 V,0.00601898053927081,0.0002441402566419891,0.8603875373156343
 palabra,0.00601626436120737,0.00024403008376384689,0.8606315673993982
 bra,0.006006863279299451,0.00024364875962851586,0.8608752161590267
 moda,0.006001621174315612,0.00024343613078751055,0.8611186522898142
gas,0.005990563737259818,0.0002429876220237771,0.861361639911838
 123,0.0059888420413647375,0.00024291778706170302,0.8616045576988998
 cosa,0.0059823106442733354,0.00024265286230381057,0.8618472105612036
gual,0.005975531427542758,0.00024237788555290797,0.8620895884467565
go,0.005958182202157543,0.00024167417097691775,0.8623312626177334
 LA,0.005955503882145956,0.00024156553368680992,0.8625728281514202
 ens,0.005930779857761964,0.00024056268451344112,0.8628133908359337
 alguna,0.005929574137553573,0.00024051377841726845,0.8630539046143509
 espacios,0.005884824143279167,0.00023869864128306454,0.8632926032556341
ru,0.0058711362419586275,0.00023814343634105098,0.8635307466919752
ába,0.005852697417140007,0.000237395525728278,0.8637681422177035
zano,0.005852071614935994,0.0002373701421089594,0.8640055123598125
 derecha,0.0058501722518399,0.0002372931006580507,0.8642428054604705
 dó,0.005800423254682259,0.00023527519532433124,0.8644780806557948
 anda,0.005776892783114227,0.0002343207587166624,0.8647124014145114
üe,0.0057682206055947715,0.00023396900020350046,0.8649463704147149
nder,0.005766340997070074,0.00023389276003216047,0.865180263174747
 soy,0.005754712904389534,0.00023342110448970412,0.8654136842792367
 responsables,0.005717186096316094,0.00023189895227568248,0.8656455832315124
 y,0.005682705969722593,0.00023050037872977008,0.8658760836102422
 Si,0.005679815447342302,0.0002303831341447196,0.8661064667443868
vali,0.005662436058481384,0.00022967819608600651,0.8663361449404728
dado,0.005662436058481384,0.00022967819608600651,0.8665658231365588
 Lesbian,0.005644209682941437,0.0002289389027832714,0.8667947620393421
 Fun,0.005644209682941437,0.0002289389027832714,0.8670237009421254
nde,0.005636241371658715,0.00022861569430155689,0.867252316636427
 ri,0.005634104605350229,0.00022852902336591686,0.8674808456597929
 ex,0.005617982193110514,0.00022787507045209522,0.867708720730245
 hart,0.0055977229134268345,0.0002270533190426855,0.8679357740492877
 idi,0.005577368070260577,0.00022622769141320662,0.8681620017407009
 cu,0.00557450612182541,0.00022611160583677073,0.8683881133465376
 com,0.005570255572937669,0.0002259391962252839,0.8686140525427629
 Real,0.005553412118128368,0.00022525599657825885,0.8688393085393412
 nt,0.005526351276785135,0.00022415836206899603,0.8690634669014102
rmó,0.005525263336797555,0.00022411423334220485,0.8692875811347525
 mucho,0.005505778257117552,0.00022332388482342697,0.8695109050195758
 br,0.005490923577477083,0.00022272135333556173,0.8697336263729114
 «,0.005476689257193357,0.00022214398469571993,0.8699557703576071
cida,0.005467091997464498,0.00022175470324880777,0.8701775250608559
 Ayuntamiento,0.0054596740020705125,0.000221453816530959,0.8703989788773868
 Johnny,0.005438597269558114,0.00022059890782155574,0.8706195777852084
 https,0.005438325722978385,0.00022058789342281618,0.8708401656786312
rdo,0.0054140047946323955,0.000219601394521645,0.8710597670731528
op,0.005379342138767243,0.00021819541727290703,0.8712779624904257
CO,0.005358863001068433,0.00021736474804230011,0.871495327238468
 Colombia,0.005355334219833216,0.0002172216145746342,0.8717125488530426
 libros,0.005347670863072078,0.00021691077557553853,0.8719294596286181
 segun,0.005332727916538715,0.00021630466382989652,0.8721457642924481
 siempre,0.005318843511243662,0.00021574148834694899,0.872361505780795
 golpe,0.005317321419715882,0.00021567974968310046,0.872577185530478
 León,0.005317073947350893,0.0002156697117761317,0.8727928552422541
 na,0.00531596044699351,0.000215624546276551,0.8730084797885307
 mir,0.005289616345456152,0.0002145559839729566,0.8732230357725036
 plan,0.0052659976528957484,0.0002135979689693155,0.873436633741473
brir,0.005242275410435266,0.000212635753802704,0.8736492694952757
 mismo,0.005240886226756734,0.00021257940611099996,0.8738618489013866
P,0.005238217647604964,0.0002124711639270069,0.8740743200653136
 tira,0.0052322705492510325,0.0002122299393360764,0.8742865500046497
6,0.005225166032131415,0.0002119417678389958,0.8744984917724887
 cai,0.005213906150311231,0.0002114850475656202,0.8747099768200544
 aunque,0.005202357871278834,0.00021101662940271908,0.8749209934494571
 frac,0.0052015914892156925,0.00021098554362127147,0.8751319789930784
otros,0.005201357261588176,0.00021097604294375284,0.8753429550360221
 moral,0.005196725872034828,0.00021078818577644916,0.8755537432217986
 chu,0.005188658900987456,0.0002104609754841116,0.8757642041972827
 explicar,0.005173009354621172,0.00020982620282763477,0.8759740304001103
 K,0.005160441187184847,0.000209316416227827,0.8761833468163381
 chica,0.0051549685427927094,0.00020909443630985096,0.876392441252648
tomi,0.005130010553532177,0.00020808209711659737,0.8766005233497647
 libres,0.005129341036081314,0.00020805494033128907,0.876808578290096
 »,0.005126800323514978,0.00020795188463706445,0.877016530174733
 vien,0.005116672569235403,0.00020754108541402494,0.877224071260147
 tema,0.005110048871389506,0.0002072724167779552,0.877431343676925
 Be,0.005094404524691354,0.0002066378550290073,0.877637981531954
cer,0.005094404524691354,0.0002066378550290073,0.8778446193869831
 forma,0.005093421608520051,0.0002065979862497757,0.8780512173732329
 dice,0.005093237017079062,0.00020659049890179657,0.8782578078721347
 permit,0.005092935636639595,0.0002065782743901275,0.8784643861465248
se,0.005089292553692334,0.00020643050464740954,0.8786708166511722
z,0.005082774997743613,0.00020616614131019367,0.8788769827924824
ja,0.005082153042823394,0.00020614091374335716,0.8790831237062258
 qui,0.005079028464583492,0.00020601417544799126,0.8792891378816737
bic,0.005076387752261427,0.00020590706359078882,0.8794950449452645
 rebel,0.005050742790896308,0.00020486685962129526,0.8796999118048858
 base,0.005047725779669625,0.00020474448442995373,0.8799046562893158
 violenta,0.005047467576734948,0.00020473401127252673,0.8801093903005883
 prima,0.005025270543604469,0.0002038336612332122,0.8803132239618215
 contra,0.0050245378028647035,0.00020380394000200184,0.8805170279018235
ga,0.005023968297145551,0.0002037808398654379,0.8807208087416889
 estas,0.005022840367423164,0.00020373508908586632,0.8809245438307748
llo,0.0050167627392395855,0.0002034885699793777,0.8811280324007542
 públicos,0.005012964652407737,0.00020333451301112103,0.8813313669137653
 PS,0.0050111167365685105,0.0002032595583498959,0.8815346264721152
 U,0.004998516904666457,0.0002027484873846148,0.8817373749594999
enti,0.004993691264341274,0.0002025527510701733,0.8819399277105701
 nadie,0.004987361363600939,0.00020229599935263893,0.8821422237099227
l,0.004984450597329783,0.00020217793364037616,0.8823444016435631
ta,0.0049708139793275385,0.00020162480883841423,0.8825460264524015
c,0.004970540293232801,0.00020161370765724697,0.8827476401600588
st,0.00496545500521149,0.00020140743958335622,0.8829490475996421
k,0.004961698113853096,0.00020125505357472404,0.8831503026532168
 trabajo,0.004890197599869524,0.0001983548691132374,0.88334865752233
D,0.004880263618904056,0.00019795192967082484,0.8835466094520009
 seno,0.0048801610556741554,0.00019794776952890272,0.8837445572215298
ital,0.004879198087887331,0.0001979087098906335,0.8839424659314205
hy,0.004878613815614672,0.00019788501079713003,0.8841403509422175
 人,0.004875735445724179,0.0001977682591380757,0.8843381192013556
 -,0.004872944434261335,0.00019765505088787725,0.8845357742522435
ndio,0.004871760495007038,0.00019760702826485883,0.8847333812805084
viendo,0.004871760495007038,0.00019760702826485883,0.8849309883087733
04,0.004869136619525087,0.00019750059933899995,0.8851284889081122
cu,0.004854672088284359,0.00019691389294473983,0.885325402801057
ncia,0.004853650401910823,0.00019687245157907744,0.885522275252636
 considera,0.004845353891141713,0.00019653593075878435,0.8857188111833948
 Liberal,0.00483530864585191,0.0001961284782430164,0.8859149396616378
EF,0.0048313576445185415,0.00019596821879821043,0.886110907880436
 si,0.004827823604498084,0.00019582487202512348,0.8863067327524611
SS,0.004824402996084907,0.0001956861262341351,0.8865024188786952
 un,0.004804740511555945,0.0001948885818679755,0.8866973074605632
zo,0.00480471511501637,0.0001948875517404233,0.8868921950123037
 5,0.0048040421021208445,0.00019486025317383632,0.8870870552654775
 tenga,0.004795894524570377,0.0001945297733423759,0.8872815850388198
 tarde,0.004789755679666996,0.00019428077117989703,0.8874758658099997
duras,0.004786894834112553,0.00019416473033821,0.8876700305403379
 ag,0.004783420202632745,0.0001940237932782408,0.8878640543336161
 eso,0.004772734159846984,0.0001935903489081882,0.8880576446825243
ER,0.004763515901644356,0.00019321644041842023,0.8882508611229428
 Den,0.0047625810415907344,0.00019317852087840403,0.8884440396438212
 no,0.004754262558226236,0.00019284110881165445,0.8886368807526329
quita,0.004754172490081853,0.00019283745549200318,0.888829718208125
erda,0.004745096113858005,0.00019246930198058845,0.8890221875101055
 activist,0.004735549363411135,0.00019208206927747717,0.889214269579383
nsa,0.004732518643140793,0.00019195913802362384,0.8894062287174066
ih,0.004730104543268681,0.00019186121795917248,0.8895980899353658
j,0.0047241109526819655,0.00019161810756290182,0.8897897080429287
ende,0.004719177151427549,0.00019141798405417556,0.8899811260269829
 X,0.00470817299103706,0.0001909716362840947,0.890172097663267
om,0.004708093870431185,0.00019096842701553203,0.8903630660902825
va,0.004702295021464427,0.00019073321567604764,0.8905537993059586
 sin,0.004697025996196536,0.00019051949490177982,0.8907443188008604
 Dr,0.0046837786212563515,0.00018998215847136144,0.8909343009593317
zu,0.0046817192977125,0.0001898986287481426,0.8911241995880799
das,0.004670695467215473,0.00018945148312453375,0.8913136510712044
d,0.004647406255599593,0.00018850683243762866,0.8915021579036421
jame,0.0046413270474383326,0.0001882602492445137,0.8916904181528866
N,0.004640072930272547,0.00018820938008407757,0.8918786275329708
uncia,0.004628656780656009,0.00018774632131871686,0.8920663738542894
 w,0.004620295121437973,0.00018740715796470287,0.8922537810122542
 rica,0.0046094693864385285,0.0001869680474369551,0.8924407490596912
 ?,0.004605458126562238,0.0001868053438014697,0.8926275544034926
J,0.00460224672945103,0.00018667508398258605,0.8928142294874752
g,0.004599646400886343,0.0001865696101604007,0.8930007990976356
rodu,0.004599573529468706,0.00018656665436971693,0.8931873657520053
 los,0.00459670287889229,0.00018645021581938716,0.8933738159678247
 Mi,0.004595638019964099,0.0001864070233002687,0.893560222991125
 al,0.004592793448873409,0.0001862916425789678,0.893746514633704
zar,0.00458360453032785,0.00018591892415641462,0.8939324335578605
 ese,0.0045650251427044475,0.0001851653120732664,0.8941175988699337
 vida,0.004563334835438825,0.0001850967502882697,0.8943026956202219
ana,0.004559928679671616,0.00018495859072158836,0.8944876542109435
 curso,0.004555025976151228,0.00018475972859071792,0.8946724139395341
 est,0.004520105897711638,0.0001833433098373134,0.8948557572493714
xit,0.004500111564993858,0.00018253230513489658,0.8950382895545063
tic,0.004498707604889544,0.00018247535808581643,0.8952207649125921
tro,0.004491946405985139,0.00018220111216909362,0.8954029660247611
 que,0.004490299594257143,0.0001821343146383007,0.8955851003393994
 desde,0.004478210797089906,0.0001816439721253708,0.8957667443115248
unció,0.0044699797096351785,0.00018131010498781676,0.8959480544165126
 hacerse,0.004461200262907676,0.00018095399545012305,0.8961290084119627
 utilizan,0.004447860332826774,0.00018041290482318238,0.8963094213167859
 trata,0.004444459811283983,0.00018027497379038426,0.8964896962905763
nación,0.0043933242683348445,0.00017820082776221939,0.8966678971183385
 sino,0.004390997224434457,0.0001781064388384887,0.896846003557177
uje,0.004376434501157039,0.00017751574960546022,0.8970235193067825
 dar,0.004371505056563801,0.00017731580281044344,0.8972008351095929
 tiempos,0.0043626707047224045,0.000176957466226407,0.8973777925758193
 marta,0.004352969645212094,0.00017656397448090398,0.8975543565503002
 victim,0.004350385921342032,0.0001764591741738398,0.8977308157244741
 independencia,0.004349256995030575,0.0001764133829708926,0.897907229107445
 uses,0.004343571490608156,0.0001761827690820833,0.8980834118765271
 usado,0.004338456317782402,0.00017597528882885776,0.8982593871653559
 encontró,0.0043292053918721094,0.000175600055280389,0.8984349872206363
 fin,0.004307511448860169,0.0001747201114460543,0.8986097073320823
 inferior,0.004305294689921928,0.00017463019587105546,0.8987843375279534
 te,0.004303143979696992,0.00017454295934605713,0.8989588804872994
